Step,Action,Reasoning,Observation,Reward,Done
0,take Microsoft limited edition latchkey,,You pick up the Microsoft limited edition latchkey from the ground.,0,False
1,open north hatch,,I only understood you as far as wanting to open north.,0,False
2,unlock north hatch with Microsoft limited edition latchkey,,I didn't understand that sentence.,0,False
3,unlock Microsoft limited edition hatch with Microsoft limited edition latchkey,,You unlock Microsoft limited edition hatch.,0,False
4,open north hatch,,I only understood you as far as wanting to open north.,0,False
5,open north,,You must name something more substantial.,0,False
6,open north hatch,,I only understood you as far as wanting to open north.,0,False
7,open hatch,,"(hatch)
You have to unlock the hatch with the passkey first.",0,False
8,unlock hatch with Microsoft limited edition latchkey,,"(hatch with the Microsoft limited edition latchkey)
That doesn't seem to fit the lock.",0,False
9,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
10,goal,,,0,False
11,take Microsoft limited edition latchkey,,You already have that.,0,False
12,go north,,You have to open the Microsoft limited edition hatch first.,0,False
13,open hatch,,"(hatch)
You have to unlock the hatch with the passkey first.",0,False
14,unlock hatch with Microsoft limited edition latchkey,,"(hatch with the Microsoft limited edition latchkey)
That doesn't seem to fit the lock.",0,False
15,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
16,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
17,go south,,You have to open the hatch first.,0,False
18,open hatch,,"(hatch)
You have to unlock the hatch with the passkey first.",0,False
19,unlock hatch with Microsoft limited edition latchkey,,"(hatch with the Microsoft limited edition latchkey)
That doesn't seem to fit the lock.",0,False
20,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
21,inventory,,You are carrying: a Microsoft limited edition latchkey.,0,False
22,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
23,goal,,,0,False
24,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
25,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
26,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
27,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
28,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
29,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
30,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
31,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
32,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
33,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
34,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
35,look,,"-= Cubicle =-
You've entered a cubicle.



There is a closed Microsoft limited edition hatch leading north. There is a closed hatch leading south.",0,False
36,open Microsoft limited edition hatch,,You open Microsoft limited edition hatch.,0,False
37,go north,,"-= Attic =-
Well, here we are in an attic.

You can make out a counter. Why don't you take a picture of it, it'll last longer! Unfortunately, there isn't a thing on it. This always happens! You hear a noise behind you and spin around, but you can't see anything other than a stand. The stand is normal. However, the stand, like an empty stand, has nothing on it.

There is an open Microsoft limited edition hatch leading south. You need an unblocked exit? You should try going west.",0,False
38,look,,"-= Attic =-
Well, here we are in an attic.

You can make out a counter. Why don't you take a picture of it, it'll last longer! Unfortunately, there isn't a thing on it. This always happens! You hear a noise behind you and spin around, but you can't see anything other than a stand. The stand is normal. However, the stand, like an empty stand, has nothing on it.

There is an open Microsoft limited edition hatch leading south. You need an unblocked exit? You should try going west.",0,False
39,go west,,"-= Bedchamber =-
You've just shown up in a bedchamber.

You can make out a dresser. Wow, isn't TextWorld just the best? You see a mantle. You can't really describe the mantle besides that it's typical. However, the mantle, like an empty mantle, has nothing on it.

You need an unguarded exit? You should try going east.

There is a passkey on the floor.",0,False
40,take passkey,,You pick up the passkey from the ground.,0,False
41,look,,"-= Bedchamber =-
You've just shown up in a bedchamber.

You can make out a dresser. Wow, isn't TextWorld just the best? You see a mantle. You can't really describe the mantle besides that it's typical. However, the mantle, like an empty mantle, has nothing on it.

You need an unguarded exit? You should try going east.",0,False
